datetime,temp_air,temp_soil,conc,PAR
2022-07-28T23:59:27Z,#N/A,#N/A,432.86,#N/A
2022-07-28T23:59:28Z,#N/A,#N/A,433.02,#N/A
2022-07-28T23:59:29Z,#N/A,#N/A,433.26,#N/A
2022-07-28T23:59:30Z,#N/A,#N/A,435.07,#N/A
2022-07-28T23:59:31Z,#N/A,#N/A,434.99,#N/A
2022-07-28T23:59:32Z,#N/A,#N/A,435.3,#N/A
2022-07-28T23:59:33Z,#N/A,#N/A,436.63,#N/A
2022-07-28T23:59:34Z,#N/A,#N/A,436.78,#N/A
2022-07-28T23:59:35Z,#N/A,#N/A,437.8,#N/A
2022-07-28T23:59:36Z,7.84,10.91,437.88,1.68
2022-07-28T23:59:37Z,#N/A,#N/A,438.51,#N/A
2022-07-28T23:59:38Z,#N/A,#N/A,438.99,#N/A
2022-07-28T23:59:39Z,#N/A,#N/A,439.69,#N/A
2022-07-28T23:59:40Z,#N/A,#N/A,440.24,#N/A
2022-07-28T23:59:41Z,#N/A,#N/A,441.02,#N/A
2022-07-28T23:59:42Z,#N/A,#N/A,441.5,#N/A
2022-07-28T23:59:43Z,#N/A,#N/A,441.42,#N/A
2022-07-28T23:59:44Z,#N/A,#N/A,442.44,#N/A
2022-07-28T23:59:45Z,#N/A,#N/A,442.45,#N/A
2022-07-28T23:59:46Z,7.82,10.91,442.45,1.68
2022-07-28T23:59:47Z,#N/A,#N/A,443.61,#N/A
2022-07-28T23:59:48Z,#N/A,#N/A,443.97,#N/A
2022-07-28T23:59:49Z,#N/A,#N/A,444.59,#N/A
2022-07-28T23:59:50Z,#N/A,#N/A,444.91,#N/A
2022-07-28T23:59:51Z,#N/A,#N/A,445.38,#N/A
2022-07-28T23:59:52Z,#N/A,#N/A,445.7,#N/A
2022-07-28T23:59:53Z,#N/A,#N/A,445.62,#N/A
2022-07-28T23:59:54Z,#N/A,#N/A,446.24,#N/A
2022-07-28T23:59:55Z,#N/A,#N/A,446.31,#N/A
2022-07-28T23:59:56Z,7.8,10.89,446.62,1.83
2022-07-28T23:59:57Z,#N/A,#N/A,447.49,#N/A
2022-07-28T23:59:58Z,#N/A,#N/A,448.67,#N/A
2022-07-28T23:59:59Z,#N/A,#N/A,449.53,#N/A
2022-07-29T00:00:00Z,#N/A,#N/A,450,#N/A
2022-07-29T00:00:01Z,#N/A,#N/A,449.13,#N/A
2022-07-29T00:00:02Z,#N/A,#N/A,450.32,#N/A
2022-07-29T00:00:03Z,#N/A,#N/A,450.71,#N/A
2022-07-29T00:00:04Z,#N/A,#N/A,451.03,#N/A
2022-07-29T00:00:05Z,#N/A,#N/A,451.89,#N/A
2022-07-29T00:00:06Z,7.79,10.88,452.44,1.98
2022-07-29T00:00:07Z,#N/A,#N/A,452.83,#N/A
2022-07-29T00:00:08Z,#N/A,#N/A,452.99,#N/A
2022-07-29T00:00:09Z,#N/A,#N/A,453.31,#N/A
2022-07-29T00:00:10Z,#N/A,#N/A,454.19,#N/A
2022-07-29T00:00:11Z,#N/A,#N/A,454.43,#N/A
2022-07-29T00:00:12Z,#N/A,#N/A,455.06,#N/A
2022-07-29T00:00:13Z,#N/A,#N/A,454.98,#N/A
2022-07-29T00:00:14Z,#N/A,#N/A,455.77,#N/A
2022-07-29T00:00:15Z,#N/A,#N/A,456.95,#N/A
2022-07-29T00:00:16Z,7.78,10.86,456.47,1.83
2022-07-29T00:00:17Z,#N/A,#N/A,457.01,#N/A
2022-07-29T00:00:18Z,#N/A,#N/A,457.41,#N/A
2022-07-29T00:00:19Z,#N/A,#N/A,458.43,#N/A
2022-07-29T00:00:20Z,#N/A,#N/A,459.61,#N/A
2022-07-29T00:00:21Z,#N/A,#N/A,459.37,#N/A
2022-07-29T00:00:22Z,#N/A,#N/A,459.45,#N/A
2022-07-29T00:00:23Z,#N/A,#N/A,460,#N/A
2022-07-29T00:00:24Z,#N/A,#N/A,460.62,#N/A
2022-07-29T00:00:25Z,#N/A,#N/A,460.78,#N/A
2022-07-29T00:00:26Z,7.78,10.84,461.81,1.53
2022-07-29T00:00:27Z,#N/A,#N/A,462.05,#N/A
2022-07-29T00:00:28Z,#N/A,#N/A,462.06,#N/A
2022-07-29T00:00:29Z,#N/A,#N/A,463.11,#N/A
2022-07-29T00:00:30Z,#N/A,#N/A,463.29,#N/A
2022-07-29T00:00:31Z,#N/A,#N/A,463.24,#N/A
2022-07-29T00:00:32Z,#N/A,#N/A,463.96,#N/A
2022-07-29T00:00:33Z,#N/A,#N/A,464.74,#N/A
2022-07-29T00:00:34Z,#N/A,#N/A,464.59,#N/A
2022-07-29T00:00:35Z,#N/A,#N/A,465.61,#N/A
2022-07-29T00:00:36Z,7.78,10.83,465.54,1.98
2022-07-29T00:00:37Z,#N/A,#N/A,466.09,#N/A
2022-07-29T00:00:38Z,#N/A,#N/A,466.95,#N/A
2022-07-29T00:00:39Z,#N/A,#N/A,468.03,#N/A
2022-07-29T00:00:40Z,#N/A,#N/A,467.72,#N/A
2022-07-29T00:00:41Z,#N/A,#N/A,468.34,#N/A
2022-07-29T00:00:42Z,#N/A,#N/A,468.27,#N/A
2022-07-29T00:00:43Z,#N/A,#N/A,468.66,#N/A
2022-07-29T00:00:44Z,#N/A,#N/A,470.23,#N/A
2022-07-29T00:00:45Z,#N/A,#N/A,470.23,#N/A
2022-07-29T00:00:46Z,7.77,10.81,470.16,1.68
2022-07-29T00:00:47Z,#N/A,#N/A,471.26,#N/A
2022-07-29T00:00:48Z,#N/A,#N/A,471.1,#N/A
2022-07-29T00:00:49Z,#N/A,#N/A,471.73,#N/A
2022-07-29T00:00:50Z,#N/A,#N/A,472.9,#N/A
2022-07-29T00:00:51Z,#N/A,#N/A,473.84,#N/A
2022-07-29T00:00:52Z,#N/A,#N/A,472.69,#N/A
2022-07-29T00:00:53Z,#N/A,#N/A,473.72,#N/A
2022-07-29T00:00:54Z,#N/A,#N/A,473.33,#N/A
2022-07-29T00:00:55Z,#N/A,#N/A,474.66,#N/A
2022-07-29T00:00:56Z,7.77,10.79,474.89,1.98
2022-07-29T00:00:57Z,#N/A,#N/A,475.69,#N/A
2022-07-29T00:00:58Z,#N/A,#N/A,476.48,#N/A
2022-07-29T00:00:59Z,#N/A,#N/A,477.18,#N/A
2022-07-29T00:01:00Z,#N/A,#N/A,477.25,#N/A
2022-07-29T00:01:01Z,#N/A,#N/A,477.79,#N/A
2022-07-29T00:01:02Z,#N/A,#N/A,477.55,#N/A
2022-07-29T00:01:03Z,#N/A,#N/A,478.1,#N/A
2022-07-29T00:01:04Z,#N/A,#N/A,478.26,#N/A
2022-07-29T00:01:05Z,#N/A,#N/A,479.44,#N/A
2022-07-29T00:01:06Z,7.76,10.78,478.89,1.83
2022-07-29T00:01:07Z,#N/A,#N/A,479.67,#N/A
2022-07-29T00:01:08Z,#N/A,#N/A,479.2,#N/A
2022-07-29T00:01:09Z,#N/A,#N/A,479.44,#N/A
2022-07-29T00:01:10Z,#N/A,#N/A,480.39,#N/A
2022-07-29T00:01:11Z,#N/A,#N/A,480,#N/A
2022-07-29T00:01:12Z,#N/A,#N/A,480.61,#N/A
2022-07-29T00:01:13Z,#N/A,#N/A,481.07,#N/A
2022-07-29T00:01:14Z,#N/A,#N/A,480.79,#N/A
2022-07-29T00:01:15Z,#N/A,#N/A,480.96,#N/A
2022-07-29T00:01:16Z,7.76,10.76,480.96,1.98
2022-07-29T00:01:17Z,#N/A,#N/A,481.43,#N/A
2022-07-29T00:01:18Z,#N/A,#N/A,482.45,#N/A
2022-07-29T00:01:19Z,#N/A,#N/A,482.77,#N/A
2022-07-29T00:01:20Z,#N/A,#N/A,483.17,#N/A
2022-07-29T00:01:21Z,#N/A,#N/A,482.76,#N/A
2022-07-29T00:01:22Z,#N/A,#N/A,482.92,#N/A
2022-07-29T00:01:23Z,#N/A,#N/A,483.38,#N/A
2022-07-29T00:01:24Z,#N/A,#N/A,484.64,#N/A
2022-07-29T00:01:25Z,#N/A,#N/A,484.01,#N/A
2022-07-29T00:01:26Z,7.76,10.75,483.62,1.98
2022-07-29T00:01:27Z,#N/A,#N/A,484.79,#N/A
2022-07-29T00:01:28Z,#N/A,#N/A,484.32,#N/A
2022-07-29T00:01:29Z,#N/A,#N/A,484.87,#N/A
2022-07-29T00:01:30Z,#N/A,#N/A,484.71,#N/A
2022-07-29T00:01:31Z,#N/A,#N/A,484.32,#N/A
2022-07-29T00:01:32Z,#N/A,#N/A,485.19,#N/A
2022-07-29T00:01:33Z,#N/A,#N/A,486.29,#N/A
2022-07-29T00:01:34Z,#N/A,#N/A,486.01,#N/A
2022-07-29T00:01:35Z,#N/A,#N/A,486.28,#N/A
2022-07-29T00:01:36Z,7.76,10.73,486.7,1.98
2022-07-29T00:01:37Z,#N/A,#N/A,486.79,#N/A
2022-07-29T00:01:38Z,#N/A,#N/A,487.1,#N/A
2022-07-29T00:01:39Z,#N/A,#N/A,486.87,#N/A
2022-07-29T00:01:40Z,#N/A,#N/A,486.63,#N/A
2022-07-29T00:01:41Z,#N/A,#N/A,487.66,#N/A
2022-07-29T00:01:42Z,#N/A,#N/A,486.86,#N/A
2022-07-29T00:01:43Z,#N/A,#N/A,487.17,#N/A
2022-07-29T00:01:44Z,#N/A,#N/A,487.88,#N/A
2022-07-29T00:01:45Z,#N/A,#N/A,488.34,#N/A
2022-07-29T00:01:46Z,7.76,10.72,488.1,1.83
2022-07-29T00:01:47Z,#N/A,#N/A,487.86,#N/A
2022-07-29T00:01:48Z,#N/A,#N/A,488.34,#N/A
2022-07-29T00:01:49Z,#N/A,#N/A,488.97,#N/A
2022-07-29T00:01:50Z,#N/A,#N/A,489.75,#N/A
2022-07-29T00:01:51Z,#N/A,#N/A,488.42,#N/A
2022-07-29T00:01:52Z,#N/A,#N/A,488.49,#N/A
2022-07-29T00:01:53Z,#N/A,#N/A,488.57,#N/A
2022-07-29T00:01:54Z,#N/A,#N/A,488.27,#N/A
2022-07-29T00:01:55Z,#N/A,#N/A,488.1,#N/A
2022-07-29T00:01:56Z,7.76,10.71,488.64,1.83
2022-07-29T00:01:57Z,#N/A,#N/A,489,#N/A
2022-07-29T00:01:58Z,#N/A,#N/A,488.52,#N/A
2022-07-29T00:01:59Z,#N/A,#N/A,489.46,#N/A
2022-07-29T00:02:00Z,#N/A,#N/A,488.84,#N/A
2022-07-29T00:02:01Z,#N/A,#N/A,488.6,#N/A
2022-07-29T00:02:02Z,#N/A,#N/A,489.23,#N/A
2022-07-29T00:02:03Z,#N/A,#N/A,488.44,#N/A
2022-07-29T00:02:04Z,#N/A,#N/A,489.22,#N/A
2022-07-29T00:02:05Z,#N/A,#N/A,489.61,#N/A
2022-07-29T00:02:06Z,7.75,10.69,489.28,1.83
2022-07-29T00:02:07Z,#N/A,#N/A,488.58,#N/A
2022-07-29T00:02:08Z,#N/A,#N/A,488.81,#N/A
2022-07-29T00:02:09Z,#N/A,#N/A,489.75,#N/A
2022-07-29T00:02:10Z,#N/A,#N/A,489.68,#N/A
2022-07-29T00:02:11Z,#N/A,#N/A,489.76,#N/A
2022-07-29T00:02:12Z,#N/A,#N/A,490.23,#N/A
2022-07-29T00:02:13Z,#N/A,#N/A,489.83,#N/A
2022-07-29T00:02:14Z,#N/A,#N/A,490.7,#N/A
2022-07-29T00:02:15Z,#N/A,#N/A,490.16,#N/A
2022-07-29T00:02:16Z,7.73,10.69,489.68,2.9
2022-07-29T00:02:17Z,#N/A,#N/A,490.64,#N/A
2022-07-29T00:02:18Z,#N/A,#N/A,490.6,#N/A
2022-07-29T00:02:19Z,#N/A,#N/A,490.72,#N/A
2022-07-29T00:02:20Z,#N/A,#N/A,490.49,#N/A
2022-07-29T00:02:21Z,#N/A,#N/A,491.36,#N/A
2022-07-29T00:02:22Z,#N/A,#N/A,490.49,#N/A
2022-07-29T00:02:23Z,#N/A,#N/A,490.33,#N/A
2022-07-29T00:02:24Z,#N/A,#N/A,490.49,#N/A
2022-07-29T00:02:25Z,#N/A,#N/A,490.65,#N/A
2022-07-29T00:02:26Z,7.72,10.68,490.88,1.37
2022-07-29T00:02:27Z,#N/A,#N/A,490.48,#N/A
2022-07-29T00:02:28Z,#N/A,#N/A,490.32,#N/A
2022-07-29T00:02:29Z,#N/A,#N/A,490.71,#N/A
2022-07-29T00:02:30Z,#N/A,#N/A,490.31,#N/A
2022-07-29T00:02:31Z,#N/A,#N/A,490.08,#N/A
2022-07-29T00:02:32Z,#N/A,#N/A,489.68,#N/A
2022-07-29T00:02:33Z,#N/A,#N/A,482.45,#N/A
2022-07-29T00:02:34Z,#N/A,#N/A,465.61,#N/A
2022-07-29T00:02:35Z,#N/A,#N/A,448.46,#N/A
2022-07-29T00:02:36Z,7.74,10.66,437.21,2.44
2022-07-29T00:02:37Z,#N/A,#N/A,427.79,#N/A
2022-07-29T00:02:38Z,#N/A,#N/A,423.78,#N/A
2022-07-29T00:02:39Z,#N/A,#N/A,420.9,#N/A
2022-07-29T00:02:40Z,#N/A,#N/A,419.39,#N/A
2022-07-29T00:02:41Z,#N/A,#N/A,417.98,#N/A
2022-07-29T00:02:42Z,#N/A,#N/A,417.69,#N/A
2022-07-29T00:02:43Z,#N/A,#N/A,417.3,#N/A
2022-07-29T00:02:44Z,#N/A,#N/A,417.54,#N/A
2022-07-29T00:02:45Z,#N/A,#N/A,417.77,#N/A
2022-07-29T00:02:46Z,7.74,10.66,416.75,1.53
2022-07-29T00:02:47Z,#N/A,#N/A,417.53,#N/A
2022-07-29T00:02:48Z,#N/A,#N/A,417.29,#N/A
2022-07-29T00:02:49Z,#N/A,#N/A,416.73,#N/A
2022-07-29T00:02:50Z,#N/A,#N/A,416.8,#N/A
2022-07-29T00:02:51Z,#N/A,#N/A,417.91,#N/A
2022-07-29T00:02:52Z,#N/A,#N/A,417.12,#N/A
2022-07-29T00:02:53Z,#N/A,#N/A,418.53,#N/A
2022-07-29T00:02:54Z,#N/A,#N/A,418.93,#N/A
2022-07-29T00:02:55Z,#N/A,#N/A,419.24,#N/A
2022-07-29T00:02:56Z,7.71,10.64,420.35,0.92
2022-07-29T00:02:57Z,#N/A,#N/A,421.53,#N/A
2022-07-29T00:02:58Z,#N/A,#N/A,422,#N/A
2022-07-29T00:02:59Z,#N/A,#N/A,423.1,#N/A
2022-07-29T00:03:00Z,#N/A,#N/A,424.52,#N/A
2022-07-29T00:03:01Z,#N/A,#N/A,424.97,#N/A
2022-07-29T00:03:02Z,#N/A,#N/A,425.72,#N/A
2022-07-29T00:03:03Z,#N/A,#N/A,426.11,#N/A
2022-07-29T00:03:04Z,#N/A,#N/A,427.05,#N/A
2022-07-29T00:03:05Z,#N/A,#N/A,427.61,#N/A
2022-07-29T00:03:06Z,7.7,10.61,428.79,0.31
2022-07-29T00:03:07Z,#N/A,#N/A,429.42,#N/A
2022-07-29T00:03:08Z,#N/A,#N/A,429.59,#N/A
2022-07-29T00:03:09Z,#N/A,#N/A,430.83,#N/A
2022-07-29T00:03:10Z,#N/A,#N/A,431.14,#N/A
2022-07-29T00:03:11Z,#N/A,#N/A,432.08,#N/A
2022-07-29T00:03:12Z,#N/A,#N/A,431.77,#N/A
2022-07-29T00:03:13Z,#N/A,#N/A,432.32,#N/A
2022-07-29T00:03:14Z,#N/A,#N/A,433.11,#N/A
2022-07-29T00:03:15Z,#N/A,#N/A,433.57,#N/A
2022-07-29T00:03:16Z,7.67,10.6,434.52,1.37
2022-07-29T00:03:17Z,#N/A,#N/A,434.83,#N/A
2022-07-29T00:03:18Z,#N/A,#N/A,435.06,#N/A
2022-07-29T00:03:19Z,#N/A,#N/A,436.32,#N/A
2022-07-29T00:03:20Z,#N/A,#N/A,437.11,#N/A
2022-07-29T00:03:21Z,#N/A,#N/A,437.43,#N/A
2022-07-29T00:03:22Z,#N/A,#N/A,437.7,#N/A
2022-07-29T00:03:23Z,#N/A,#N/A,438.44,#N/A
2022-07-29T00:03:24Z,#N/A,#N/A,438.41,#N/A
2022-07-29T00:03:25Z,#N/A,#N/A,439.16,#N/A
2022-07-29T00:03:26Z,7.65,10.59,439.42,1.68
2022-07-29T00:03:27Z,#N/A,#N/A,440.52,#N/A
2022-07-29T00:03:28Z,#N/A,#N/A,441.08,#N/A
2022-07-29T00:03:29Z,#N/A,#N/A,441.08,#N/A
2022-07-29T00:03:30Z,#N/A,#N/A,441.85,#N/A
2022-07-29T00:03:31Z,#N/A,#N/A,441.77,#N/A
2022-07-29T00:03:32Z,#N/A,#N/A,443.11,#N/A
2022-07-29T00:03:33Z,#N/A,#N/A,443.26,#N/A
2022-07-29T00:03:34Z,#N/A,#N/A,444.59,#N/A
2022-07-29T00:03:35Z,#N/A,#N/A,444.2,#N/A
2022-07-29T00:03:36Z,7.64,10.59,446.24,1.53
2022-07-29T00:03:37Z,#N/A,#N/A,446.32,#N/A
2022-07-29T00:03:38Z,#N/A,#N/A,446.4,#N/A
2022-07-29T00:03:39Z,#N/A,#N/A,447.49,#N/A
2022-07-29T00:03:40Z,#N/A,#N/A,447.42,#N/A
2022-07-29T00:03:41Z,#N/A,#N/A,448.05,#N/A
2022-07-29T00:03:42Z,#N/A,#N/A,448.29,#N/A
2022-07-29T00:03:43Z,#N/A,#N/A,448.68,#N/A
2022-07-29T00:03:44Z,#N/A,#N/A,449.31,#N/A
2022-07-29T00:03:45Z,#N/A,#N/A,449.84,#N/A
2022-07-29T00:03:46Z,7.65,10.58,450.09,1.53
2022-07-29T00:03:47Z,#N/A,#N/A,450.37,#N/A
2022-07-29T00:03:48Z,#N/A,#N/A,450.91,#N/A
2022-07-29T00:03:49Z,#N/A,#N/A,452.01,#N/A
2022-07-29T00:03:50Z,#N/A,#N/A,452.25,#N/A
2022-07-29T00:03:51Z,#N/A,#N/A,452.17,#N/A
2022-07-29T00:03:52Z,#N/A,#N/A,453.42,#N/A
2022-07-29T00:03:53Z,#N/A,#N/A,453.1,#N/A
2022-07-29T00:03:54Z,#N/A,#N/A,453.72,#N/A
2022-07-29T00:03:55Z,#N/A,#N/A,454.35,#N/A
2022-07-29T00:03:56Z,7.65,10.57,454.81,1.53
2022-07-29T00:03:57Z,#N/A,#N/A,455.37,#N/A
2022-07-29T00:03:58Z,#N/A,#N/A,456.39,#N/A
2022-07-29T00:03:59Z,#N/A,#N/A,455.92,#N/A
2022-07-29T00:04:00Z,#N/A,#N/A,456.15,#N/A
2022-07-29T00:04:01Z,#N/A,#N/A,457.25,#N/A
2022-07-29T00:04:02Z,#N/A,#N/A,457.01,#N/A
2022-07-29T00:04:03Z,#N/A,#N/A,457.41,#N/A
2022-07-29T00:04:04Z,#N/A,#N/A,457.66,#N/A
2022-07-29T00:04:05Z,#N/A,#N/A,458.81,#N/A
2022-07-29T00:04:06Z,7.65,10.58,458.57,1.83
2022-07-29T00:04:07Z,#N/A,#N/A,459.16,#N/A
2022-07-29T00:04:08Z,#N/A,#N/A,459.5,#N/A
2022-07-29T00:04:09Z,#N/A,#N/A,459.09,#N/A
2022-07-29T00:04:10Z,#N/A,#N/A,460.11,#N/A
2022-07-29T00:04:11Z,#N/A,#N/A,459.8,#N/A
2022-07-29T00:04:12Z,#N/A,#N/A,460.43,#N/A
2022-07-29T00:04:13Z,#N/A,#N/A,460.59,#N/A
2022-07-29T00:04:14Z,#N/A,#N/A,460.74,#N/A
2022-07-29T00:04:15Z,#N/A,#N/A,461.84,#N/A
2022-07-29T00:04:16Z,7.66,10.57,460.96,1.68
2022-07-29T00:04:17Z,#N/A,#N/A,461.98,#N/A
2022-07-29T00:04:18Z,#N/A,#N/A,461.91,#N/A
2022-07-29T00:04:19Z,#N/A,#N/A,461.75,#N/A
2022-07-29T00:04:20Z,#N/A,#N/A,462.62,#N/A
2022-07-29T00:04:21Z,#N/A,#N/A,463.08,#N/A
2022-07-29T00:04:22Z,#N/A,#N/A,463.16,#N/A
2022-07-29T00:04:23Z,#N/A,#N/A,463.39,#N/A
2022-07-29T00:04:24Z,#N/A,#N/A,463.63,#N/A
2022-07-29T00:04:25Z,#N/A,#N/A,463.8,#N/A
2022-07-29T00:04:26Z,7.67,10.57,464.9,1.37
2022-07-29T00:04:27Z,#N/A,#N/A,464.6,#N/A
2022-07-29T00:04:28Z,#N/A,#N/A,465.08,#N/A
2022-07-29T00:04:29Z,#N/A,#N/A,465.16,#N/A
2022-07-29T00:04:30Z,#N/A,#N/A,464.99,#N/A
2022-07-29T00:04:31Z,#N/A,#N/A,465.85,#N/A
2022-07-29T00:04:32Z,#N/A,#N/A,465.78,#N/A
2022-07-29T00:04:33Z,#N/A,#N/A,466.49,#N/A
2022-07-29T00:04:34Z,#N/A,#N/A,466.89,#N/A
2022-07-29T00:04:35Z,#N/A,#N/A,467.05,#N/A
2022-07-29T00:04:36Z,7.66,10.56,466.89,1.37
2022-07-29T00:04:37Z,#N/A,#N/A,466.95,#N/A
2022-07-29T00:04:38Z,#N/A,#N/A,466.95,#N/A
2022-07-29T00:04:39Z,#N/A,#N/A,467.34,#N/A
2022-07-29T00:04:40Z,#N/A,#N/A,467.34,#N/A
2022-07-29T00:04:41Z,#N/A,#N/A,467.18,#N/A
2022-07-29T00:04:42Z,#N/A,#N/A,468.52,#N/A
2022-07-29T00:04:43Z,#N/A,#N/A,468.37,#N/A
2022-07-29T00:04:44Z,#N/A,#N/A,469.46,#N/A
2022-07-29T00:04:45Z,#N/A,#N/A,469.22,#N/A
2022-07-29T00:04:46Z,7.68,10.57,470.25,2.14
2022-07-29T00:04:47Z,#N/A,#N/A,469.78,#N/A
2022-07-29T00:04:48Z,#N/A,#N/A,470.49,#N/A
2022-07-29T00:04:49Z,#N/A,#N/A,470.51,#N/A
2022-07-29T00:04:50Z,#N/A,#N/A,470.49,#N/A
2022-07-29T00:04:51Z,#N/A,#N/A,470.99,#N/A
2022-07-29T00:04:52Z,#N/A,#N/A,470.82,#N/A
2022-07-29T00:04:53Z,#N/A,#N/A,471.14,#N/A
2022-07-29T00:04:54Z,#N/A,#N/A,471.3,#N/A
2022-07-29T00:04:55Z,#N/A,#N/A,471.53,#N/A
2022-07-29T00:04:56Z,7.69,10.56,471.3,1.83
2022-07-29T00:04:57Z,#N/A,#N/A,471.3,#N/A
2022-07-29T00:04:58Z,#N/A,#N/A,472,#N/A
2022-07-29T00:04:59Z,#N/A,#N/A,471.37,#N/A
2022-07-29T00:05:00Z,#N/A,#N/A,471.2,#N/A
2022-07-29T00:05:01Z,#N/A,#N/A,471.82,#N/A
2022-07-29T00:05:02Z,#N/A,#N/A,472.7,#N/A
2022-07-29T00:05:03Z,#N/A,#N/A,472.69,#N/A
2022-07-29T00:05:04Z,#N/A,#N/A,472.85,#N/A
2022-07-29T00:05:05Z,#N/A,#N/A,472.22,#N/A
2022-07-29T00:05:06Z,7.7,10.56,472.53,1.37
2022-07-29T00:05:07Z,#N/A,#N/A,472.77,#N/A
2022-07-29T00:05:08Z,#N/A,#N/A,473.17,#N/A
2022-07-29T00:05:09Z,#N/A,#N/A,472.78,#N/A
2022-07-29T00:05:10Z,#N/A,#N/A,473.01,#N/A
2022-07-29T00:05:11Z,#N/A,#N/A,473.32,#N/A
2022-07-29T00:05:12Z,#N/A,#N/A,473.26,#N/A
2022-07-29T00:05:13Z,#N/A,#N/A,473.2,#N/A
2022-07-29T00:05:14Z,#N/A,#N/A,473.5,#N/A
2022-07-29T00:05:15Z,#N/A,#N/A,473.97,#N/A
2022-07-29T00:05:16Z,7.72,10.57,473.9,1.68
2022-07-29T00:05:17Z,#N/A,#N/A,473.58,#N/A
2022-07-29T00:05:18Z,#N/A,#N/A,474.45,#N/A
2022-07-29T00:05:19Z,#N/A,#N/A,473.9,#N/A
2022-07-29T00:05:20Z,#N/A,#N/A,473.73,#N/A
2022-07-29T00:05:21Z,#N/A,#N/A,473.64,#N/A
2022-07-29T00:05:22Z,#N/A,#N/A,473.96,#N/A
2022-07-29T00:05:23Z,#N/A,#N/A,474.19,#N/A
2022-07-29T00:05:24Z,#N/A,#N/A,474.74,#N/A
2022-07-29T00:05:25Z,#N/A,#N/A,474.89,#N/A
2022-07-29T00:05:26Z,7.72,10.56,474.43,1.98
2022-07-29T00:05:27Z,#N/A,#N/A,474.9,#N/A
2022-07-29T00:05:28Z,#N/A,#N/A,474.42,#N/A
2022-07-29T00:05:29Z,#N/A,#N/A,474.49,#N/A
2022-07-29T00:05:30Z,#N/A,#N/A,474.11,#N/A
2022-07-29T00:05:31Z,#N/A,#N/A,474.67,#N/A
2022-07-29T00:05:32Z,#N/A,#N/A,469.75,#N/A
2022-07-29T00:05:33Z,#N/A,#N/A,463.1,#N/A
2022-07-29T00:05:34Z,#N/A,#N/A,454.47,#N/A
2022-07-29T00:05:35Z,#N/A,#N/A,440.98,#N/A
2022-07-29T00:05:36Z,7.73,10.11,429.5,2.14
2022-07-29T00:05:37Z,#N/A,#N/A,428.49,#N/A
2022-07-29T00:05:38Z,#N/A,#N/A,430.53,#N/A
2022-07-29T00:05:39Z,#N/A,#N/A,425.26,#N/A
2022-07-29T00:05:40Z,#N/A,#N/A,422.9,#N/A
2022-07-29T00:05:41Z,#N/A,#N/A,418.65,#N/A
2022-07-29T00:05:42Z,#N/A,#N/A,417.31,#N/A
2022-07-29T00:05:43Z,#N/A,#N/A,436.02,#N/A
2022-07-29T00:05:44Z,#N/A,#N/A,455.46,#N/A
2022-07-29T00:05:45Z,#N/A,#N/A,455.22,#N/A
2022-07-29T00:05:46Z,7.8,9.93,451.77,2.29
2022-07-29T00:05:47Z,#N/A,#N/A,451.13,#N/A
2022-07-29T00:05:48Z,#N/A,#N/A,449.56,#N/A
2022-07-29T00:05:49Z,#N/A,#N/A,440.82,#N/A
2022-07-29T00:05:50Z,#N/A,#N/A,431.55,#N/A
